pas_id	chrom	start	end	strand	assigned_gene_id	context	n_samestrand_gene_bodies	utr3_gene_ids	in_own_gene_body	exonic_any_gene	panel	gtf
171485	16	21426958	21429659	-	ENSG00000169246	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
99878	12	25107944	25108339	+	ENSG00000118308	own-gene 3' UTR	1	ENSG00000118308	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
316501	3	71501288	71502015	-	ENSG00000114861	intronic (same-strand gene body)	2		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
492229	X	30694413	30694675	+	ENSG00000198814	own-gene 3' UTR	1	ENSG00000198814	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
210469	18	13398007	13398464	+	ENSG00000168675	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
90650	11	117035721	117035850	-	ENSG00000160584	exonic, not 3' UTR	2		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
218953	19	4231287	4232466	+	ENSG00000105246	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
415291	6	157824541	157826523	+	ENSG00000130340	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
310642	3	45036063	45036071	+	ENSG00000075914	other-gene 3' UTR	2	ENSG00000163815	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
97844	12	12790842	12791466	+	ENSG00000178878	own-gene 3' UTR	1	ENSG00000178878	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
310640	3	45011467	45011473	+	ENSG00000075914	own-gene 3' UTR	2	ENSG00000075914	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
249209	2	85597579	85597628	+	ENSG00000168899	other-gene 3' UTR	1	ENSG00000168894	False	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
276869	20	1352152	1353798	-	ENSG00000274322	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
105074	12	52897186	52897224	-	ENSG00000170421	own-gene 3' UTR	1	ENSG00000170421	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
275566	2	237779982	237780315	+	ENSG00000124831	own-gene 3' UTR	1	ENSG00000124831	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
201620	17	64322500	64322879	-	ENSG00000261371	own-gene 3' UTR	1	ENSG00000261371	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
344677	4	57030772	57030775	-	ENSG00000163453	own-gene 3' UTR	1	ENSG00000163453	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
195110	17	42403621	42404315	-	ENSG00000177469	own-gene 3' UTR	1	ENSG00000177469	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
396121	6	32194842	32195195	-	ENSG00000213654	other-gene 3' UTR	2	ENSG00000204301	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
297958	22	31235812	31238031	+	ENSG00000182541	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
442352	7	135674975	135675238	+	ENSG00000243317	own-gene 3' UTR	1	ENSG00000243317	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
186714	17	7557843	7557890	+	ENSG00000239697	own-gene 3' UTR	2	ENSG00000239697	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
475134	9	71764910	71765466	-	ENSG00000135048	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
232069	19	49690218	49690575	+	ENSG00000126457	other-gene 3' UTR	1	ENSG00000224420	False	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
203033	17	67680944	67682381	+	ENSG00000154217	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
242948	2	46386696	46386697	+	ENSG00000116016	own-gene 3' UTR	1	ENSG00000116016	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
442121	7	134970191	134970729	+	ENSG00000122786	own-gene 3' UTR	1	ENSG00000122786	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
433799	7	94429284	94429430	+	ENSG00000164692	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
53508	10	24547196	24547674	+	ENSG00000120549	own-gene 3' UTR	1	ENSG00000120549	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
242932	2	46358513	46359288	+	ENSG00000116016	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
327674	3	149369373	149369673	-	ENSG00000169908	own-gene 3' UTR	1	ENSG00000169908	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
220037	19	7144808	7145406	-	ENSG00000171105	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
492617	X	38688491	38688918	+	ENSG00000250349	other-gene 3' UTR	1	ENSG00000156298	False	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
114931	12	108852025	108852810	-	ENSG00000084112	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
186738	17	7581601	7581672	+	ENSG00000277957	other-gene 3' UTR	2	ENSG00000129226	False	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
384381	5	151661446	151661839	-	ENSG00000113140	own-gene 3' UTR	1	ENSG00000113140	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
344682	4	57032394	57032559	-	ENSG00000163453	own-gene 3' UTR	1	ENSG00000163453	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
201618	17	64319414	64319415	-	ENSG00000261371	own-gene 3' UTR	1	ENSG00000261371	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
503321	X	151405058	151405161	+	ENSG00000160131	own-gene 3' UTR	1	ENSG00000160131	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
489166	X	2724212	2725252	+	ENSG00000002586	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
452429	8	38729352	38729893	+	ENSG00000147526	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
131210	13	110512599	110513027	+	ENSG00000134871	own-gene 3' UTR	1	ENSG00000134871	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
131216	13	110521325	110522506	+	ENSG00000134871	outside any same-strand gene	0		False	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
195099	17	42386400	42386541	-	ENSG00000168610	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
435945	7	102508320	102509387	-	ENSG00000170667	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
344712	4	57108627	57110319	-	ENSG00000163453	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
242933	2	46363936	46364397	+	ENSG00000116016	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
289721	21	25880549	25880553	-	ENSG00000142192	own-gene 3' UTR	1	ENSG00000142192	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
299474	22	38344349	38344815	-	ENSG00000283900	exonic, not 3' UTR	2		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
489165	X	2723408	2724019	+	ENSG00000002586	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
122938	13	30764303	30764315	+	ENSG00000132965	own-gene 3' UTR	1	ENSG00000132965	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
327771	3	149651922	149652460	-	ENSG00000018408	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
166233	16	1228656	1228665	-	ENSG00000197253	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
32250	1	161214348	161214395	+	ENSG00000158864	own-gene 3' UTR	1	ENSG00000158864	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
242913	2	46302241	46303213	+	ENSG00000116016	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
95794	12	7928296	7929126	-	ENSG00000059804	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
208535	18	3277861	3277870	+	ENSG00000118680	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
77245	11	33708670	33709081	-	ENSG00000284969	other-gene 3' UTR	2	ENSG00000085063	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
396118	6	32190764	32191309	-	ENSG00000213654	own-gene 3' UTR	1	ENSG00000213654	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
317992	3	99849411	99851293	-	ENSG00000168386	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
413608	6	149591141	149591151	+	ENSG00000055211	own-gene 3' UTR	1	ENSG00000055211	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
333638	3	185931539	185932211	-	ENSG00000136527	own-gene 3' UTR	1	ENSG00000136527	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
417107	6	166409363	166410125	-	ENSG00000071242	own-gene 3' UTR	1	ENSG00000071242	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
194700	17	41692067	41692668	+	ENSG00000173812	own-gene 3' UTR	1	ENSG00000173812	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
475046	9	71683365	71684079	-	ENSG00000135048	own-gene 3' UTR	1	ENSG00000135048	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
24060	1	116385590	116386633	+	ENSG00000163399	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
1198	1	6185019	6185193	-	ENSG00000285629	other-gene 3' UTR	2	ENSG00000116251	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
367244	5	55940036	55941295	-	ENSG00000134352	own-gene 3' UTR	1	ENSG00000134352	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
413607	6	149590842	149590991	+	ENSG00000055211	own-gene 3' UTR	1	ENSG00000055211	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
318128	3	100178599	100178603	+	ENSG00000184220	own-gene 3' UTR	1	ENSG00000184220	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
446407	7	157417434	157417439	+	ENSG00000105993	own-gene 3' UTR	1	ENSG00000105993	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
318976	3	105861474	105862981	-	ENSG00000114423	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
299215	22	37678483	37679329	+	ENSG00000100097	own-gene 3' UTR	1	ENSG00000100097	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
434720	7	99394555	99394832	+	ENSG00000284292	own-gene 3' UTR	2	ENSG00000130429,ENSG00000284292	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
231745	19	48966386	48966477	+	ENSG00000087088	exonic, not 3' UTR	1		False	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
169732	16	15062851	15062854	+	ENSG00000179889	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
327704	3	149520244	149520918	-	ENSG00000018408	own-gene 3' UTR	1	ENSG00000018408	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
83695	11	72685068	72685074	-	ENSG00000186635	own-gene 3' UTR	1	ENSG00000186635	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
475412	9	73156927	73158536	+	ENSG00000135046	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
185852	17	4735174	4735500	-	ENSG00000161921	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
26657	1	145995189	145995264	-	ENSG00000265972	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
449550	8	19965410	19966166	+	ENSG00000175445	own-gene 3' UTR	1	ENSG00000175445	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
79533	11	57741529	57742439	+	ENSG00000288534	other-gene 3' UTR	3	ENSG00000211450,ENSG00000254732	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
350881	4	102796589	102796874	-	ENSG00000109332	own-gene 3' UTR	1	ENSG00000109332	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
81389	11	65111665	65111862	+	ENSG00000149823	own-gene 3' UTR	2	ENSG00000149823	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
419592	7	6462556	6463044	-	ENSG00000164535	other-gene 3' UTR	2	ENSG00000136240	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
388259	5	179728829	179729152	+	ENSG00000127022	own-gene 3' UTR	1	ENSG00000127022	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
28684	1	150577184	150577254	-	ENSG00000143384	own-gene 3' UTR	1	ENSG00000143384	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
204623	17	75320306	75320354	-	ENSG00000177885	own-gene 3' UTR	1	ENSG00000177885	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
230125	19	44919274	44919346	+	ENSG00000130208	own-gene 3' UTR	1	ENSG00000130208	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
200313	17	60421207	60421453	-	ENSG00000170832	own-gene 3' UTR	1	ENSG00000170832	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
469417	9	19117130	19118438	-	ENSG00000147872	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
406897	6	109368543	109368679	-	ENSG00000135535	own-gene 3' UTR	1	ENSG00000135535	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
460515	8	100919688	100920005	-	ENSG00000164924	own-gene 3' UTR	1	ENSG00000164924	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
79535	11	57742913	57743038	+	ENSG00000288534	other-gene 3' UTR	3	ENSG00000211450,ENSG00000254732	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
220265	19	7682763	7682854	+	ENSG00000183019	other-gene 3' UTR	2	ENSG00000181029,ENSG00000269711	False	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
331523	3	172630644	172631737	-	ENSG00000144959	own-gene 3' UTR	1	ENSG00000144959	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
275521	2	237742457	237743208	+	ENSG00000124831	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
456412	8	70103384	70103798	-	ENSG00000140396	exonic, not 3' UTR	1		False	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
66601	10	100274699	100274700	-	ENSG00000196072	own-gene 3' UTR	1	ENSG00000196072	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
220263	19	7679599	7679642	+	ENSG00000183019	own-gene 3' UTR	2	ENSG00000183019	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
457890	8	81479437	81479535	-	ENSG00000170323	own-gene 3' UTR	1	ENSG00000170323	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
457888	8	81477778	81478504	-	ENSG00000170323	own-gene 3' UTR	1	ENSG00000170323	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
299657	22	38734713	38734736	-	ENSG00000100242	own-gene 3' UTR	1	ENSG00000100242	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
176612	16	54039787	54040226	+	ENSG00000140718	own-gene 3' UTR	1	ENSG00000140718	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
449717	8	22163494	22163570	+	ENSG00000168484	own-gene 3' UTR	1	ENSG00000168484	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
126558	13	50020309	50020918	+	ENSG00000204977	other-gene 3' UTR	2	ENSG00000198553	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
159330	15	68206991	68207399	-	ENSG00000260007	other-gene 3' UTR	2	ENSG00000128973	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
453750	8	47735633	47736039	-	ENSG00000221869	outside any same-strand gene	0		False	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
28681	1	150575884	150576220	-	ENSG00000143384	own-gene 3' UTR	1	ENSG00000143384	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
124719	13	41470574	41470579	+	ENSG00000102760	own-gene 3' UTR	1	ENSG00000102760	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
129932	13	98812080	98812808	-	ENSG00000088387	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
327702	3	149517234	149517821	-	ENSG00000018408	own-gene 3' UTR	1	ENSG00000018408	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
436995	7	105582171	105582197	-	ENSG00000185055	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
339433	4	15968227	15968691	-	ENSG00000137441	other-gene 3' UTR	2	ENSG00000007062	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
430564	7	75149394	75149820	+	ENSG00000174428	own-gene 3' UTR	1	ENSG00000174428	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
457868	8	81283345	81284126	+	ENSG00000164687	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
181817	16	81053192	81053967	-	ENSG00000284512	other-gene 3' UTR	3	ENSG00000166455,ENSG00000260643	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
36128	1	180197945	180198034	+	ENSG00000116260	own-gene 3' UTR	1	ENSG00000116260	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
310392	3	43718412	43718893	+	ENSG00000011198	own-gene 3' UTR	1	ENSG00000011198	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
21646	1	103664397	103664554	+	ENSG00000237763	own-gene 3' UTR	1	ENSG00000237763	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
396590	6	33298163	33298442	+	ENSG00000204220	own-gene 3' UTR	1	ENSG00000204220	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
21647	1	103687414	103687421	-	ENSG00000174876	own-gene 3' UTR	1	ENSG00000174876	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
169731	16	15062563	15062725	+	ENSG00000179889	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
220261	19	7679176	7679259	+	ENSG00000183019	own-gene 3' UTR	2	ENSG00000183019	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
430307	7	74796140	74796544	-	ENSG00000196275	own-gene 3' UTR	1	ENSG00000196275	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
26998	1	147183981	147184674	-	ENSG00000131781	own-gene 3' UTR	1	ENSG00000131781	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
415871	6	158805013	158805682	-	ENSG00000092820	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
249289	2	85667268	85668220	-	ENSG00000168878	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
166486	16	1965503	1965504	+	ENSG00000140990	exonic, not 3' UTR	1		False	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
339430	4	15960239	15960510	-	ENSG00000137441	own-gene 3' UTR	1	ENSG00000137441	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
276168	2	241085068	241086376	-	ENSG00000122085	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
430335	7	74832515	74832847	-	ENSG00000196275	own-gene 3' UTR	1	ENSG00000196275	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
21649	1	103695850	103695860	-	ENSG00000174876	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
393218	6	21593793	21594203	+	ENSG00000124766	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
415838	6	158774319	158776072	-	ENSG00000092820	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
125427	13	45339500	45339821	-	ENSG00000133112	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
21644	1	103656109	103656119	+	ENSG00000237763	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
471767	9	36162589	36162590	+	ENSG00000122694	own-gene 3' UTR	1	ENSG00000122694	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
368447	5	61164861	61165702	-	ENSG00000188725	outside any same-strand gene	0		False	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
252601	2	101277013	101277138	-	ENSG00000163162	own-gene 3' UTR	1	ENSG00000163162	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
188593	17	16382208	16382209	+	ENSG00000170315	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
72035	11	704119	704129	+	ENSG00000177106	other-gene 3' UTR	2	ENSG00000177042	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
398975	6	41934951	41934952	-	ENSG00000112576	own-gene 3' UTR	1	ENSG00000112576	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
271825	2	218388822	218388823	+	ENSG00000018280	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
255430	2	113958400	113958401	+	ENSG00000115091	own-gene 3' UTR	1	ENSG00000115091	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
342559	4	40809576	40809985	+	ENSG00000179299	own-gene 3' UTR	1	ENSG00000179299	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
457895	8	81481438	81481439	-	ENSG00000170323	intronic (same-strand gene body)	1		True	False	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
471770	9	36163908	36163909	+	ENSG00000122694	own-gene 3' UTR	1	ENSG00000122694	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
486232	9	132889685	132890108	+	ENSG00000165698	own-gene 3' UTR	1	ENSG00000165698	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
294061	21	46323385	46323872	-	ENSG00000160298	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
469401	9	19108528	19108612	-	ENSG00000147872	exonic, not 3' UTR	1		True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
294057	21	46301129	46301605	-	ENSG00000160298	own-gene 3' UTR	1	ENSG00000160298	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
448552	8	16107307	16108965	-	ENSG00000038945	own-gene 3' UTR	1	ENSG00000038945	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
398843	6	41273597	41274093	-	ENSG00000124731	own-gene 3' UTR	1	ENSG00000124731	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
61413	10	73436536	73437202	-	ENSG00000107758	own-gene 3' UTR	1	ENSG00000107758	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
244135	2	54972997	54973117	-	ENSG00000115310	own-gene 3' UTR	1	ENSG00000115310	True	True	d	/home/sharedFolder/humanSTARindex/Homo_sapiens.GRCh38.99.gtf
